  360 11512.306    0.344  291.056    3.920   73.250    1.517   18.077   16.000 
  361 11377.506    0.438  291.222    3.898   73.194    1.529   18.075   16.000 
  362 11326.792    0.562  291.222    3.875   73.250    1.503    1.853    0.110 
  363 11247.223    0.469  291.278    3.855   73.111    1.488    1.851    0.109 
  364 11180.790    0.344  291.361    3.842   73.139    1.490   18.736   16.657 
  365 11122.707    0.312  291.361    3.818   73.250    1.495   18.732   16.657 
  366 11041.450    0.375  291.500    3.811   73.333    1.473   18.720   16.658 
  367 10900.127    0.406  291.611    3.776   73.306    1.476   18.716   16.658 
  368 10874.631    0.344  291.722    3.785   73.306    1.484   18.699   16.658 
  369 10793.484    0.406  291.889    3.783   73.250    1.471   18.699   16.658 
  370 10744.250    0.312  292.083    3.796   73.417    1.465   18.699   16.658 
  371 10614.619    0.438  292.389    3.789   73.528    1.471   18.702   16.658 
  372 10533.707    0.375  292.361    3.749   73.694    1.453   18.699   16.658 
  373 10419.429    0.375  292.528    3.729   73.833    1.463   18.695   16.658 
  374 10362.676    0.406  292.583    3.714   73.833    1.460   18.696   16.658 
  375 10345.301    0.375  292.556    3.705   73.806    1.439   18.699   16.658 
  376 10271.303    0.469  292.667    3.691   74.000    1.427   18.699   16.658 
  377 10216.053    0.406  292.722    3.681   73.944    1.433   18.694   16.658 
