  340 12992.458    0.469  285.861    4.676   77.444    1.289  101.937   41.822 
  341 12995.882    0.250  285.917    4.686   77.361    1.285  100.409   41.068 
  342 12926.065    0.469  285.833    4.646   77.556    1.274  100.419   41.067 
  343 12715.964    0.531  285.972    4.603   77.444    1.279  100.419   41.067 
  344 12609.791    0.500  286.194    4.609   77.222    1.288  100.425   41.067 
  345 12523.160    0.469  286.250    4.593   77.056    1.300  100.429   41.066 
  346 12405.304    0.438  286.333    4.568   77.028    1.272  100.444   41.065 
  347 12229.326    0.625  286.500    4.539   76.944    1.293  100.442   41.065 
  348 12187.874    0.594  286.639    4.548   76.944    1.298  100.442   41.065 
  349 12152.422    0.469  286.694    4.542   77.111    1.288  100.441   41.065 
  350 12113.490    0.594  286.694    4.531   77.083    1.279  100.436   41.066 
  351 12015.160    0.500  286.944    4.541   77.000    1.273   81.070   37.482 
  352 12000.342    0.438  287.028    4.550   77.056    1.283   81.071   37.482 
  353 11892.811    0.500  287.139    4.531   77.167    1.298   81.071   37.482 
  354 11824.182    0.375  287.250    4.527   77.028    1.291   81.075   37.482 
  355 11679.898    0.531  287.444    4.511   77.139    1.278   81.084   37.481 
  356 11516.000    0.469  287.528    4.469   77.278    1.285   81.079   37.481 
  357 11454.177    0.375  287.556    4.449   77.306    1.316   81.079   37.481 
  358 11307.713    0.469  287.694    4.421   77.389    1.365   81.092   37.481 
  359 11174.997    0.500  287.917    4.414   77.556    1.363   81.090   37.481 
  360 11111.775    0.406  287.972    4.402   77.611    1.380   61.789   33.265 
  361 10994.382    0.469  288.083    4.382   77.583    1.393   81.155   37.477 
  362 10886.893    0.594  288.111    4.352   77.389    1.337   81.164   37.518 
  363 10797.768    0.438  288.167    4.328   77.500    1.327   81.159   37.518 
  364 10741.512    0.562  288.222    4.317   77.389    1.356   81.163   37.518 
  365 10649.412    0.531  288.222    4.286   77.472    1.332   81.163   37.518 
  366 10601.328    0.406  288.389    4.296   77.528    1.336   81.163   37.518 
  367 10437.089    0.562  288.444    4.246   77.583    1.335   81.162   37.518 
  368 10401.391    0.344  288.611    4.262   77.667    1.334   81.162   37.518 
  369 10324.730    0.562  288.694    4.248   77.750    1.340   81.319   37.509 
  370 10250.175    0.375  288.722    4.223   77.750    1.343   80.960   37.316 
